index,geometry,center_x,center_y,center,poly_area_km
150,"POLYGON ((-4.303200600000002 55.87127669999998, -4.293200600000002 55.87127669999998, -4.293200600000002 55.86127669999998, -4.303200600000002 55.86127669999998, -4.303200600000002 55.87127669999998))",-4.298200600000002,55.86627669999999,POINT (-4.298200600000002 55.86627669999999),2.2084207371465356
151,"POLYGON ((-4.303200600000002 55.86127669999998, -4.293200600000002 55.86127669999998, -4.293200600000002 55.85127669999999, -4.303200600000002 55.85127669999999, -4.303200600000002 55.86127669999998))",-4.298200600000002,55.85627669999998,POINT (-4.298200600000002 55.85627669999998),2.2078523426053644
152,"POLYGON ((-4.303200600000002 55.85127669999999, -4.293200600000002 55.85127669999999, -4.293200600000002 55.84127669999999, -4.303200600000002 55.84127669999999, -4.303200600000002 55.85127669999999))",-4.298200600000002,55.8462767,POINT (-4.298200600000002 55.8462767),2.207284307786213
153,"POLYGON ((-4.303200600000002 55.84127669999999, -4.293200600000002 55.84127669999999, -4.293200600000002 55.83127669999999, -4.303200600000002 55.83127669999999, -4.303200600000002 55.84127669999999))",-4.298200600000002,55.836276699999985,POINT (-4.298200600000002 55.83627669999998),2.206716632384277
154,"POLYGON ((-4.303200600000002 55.83127669999999, -4.293200600000002 55.83127669999999, -4.293200600000002 55.82127669999999, -4.303200600000002 55.82127669999999, -4.303200600000002 55.83127669999999))",-4.298200600000002,55.82627669999999,POINT (-4.298200600000002 55.82627669999999),2.2061493160833505
155,"POLYGON ((-4.303200600000002 55.82127669999999, -4.293200600000002 55.82127669999999, -4.293200600000002 55.81127669999999, -4.303200600000002 55.81127669999999, -4.303200600000002 55.82127669999999))",-4.298200600000002,55.816276699999996,POINT (-4.298200600000002 55.8162767),2.205582358577595
160,"POLYGON ((-4.293200600000002 55.93127669999997, -4.283200600000002 55.93127669999997, -4.283200600000002 55.92127669999997, -4.293200600000002 55.92127669999997, -4.293200600000002 55.93127669999997))",-4.288200600000002,55.926276699999974,POINT (-4.288200600000002 55.92627669999997),2.21183867622207
161,"POLYGON ((-4.293200600000002 55.92127669999997, -4.283200600000002 55.92127669999997, -4.283200600000002 55.91127669999997, -4.293200600000002 55.91127669999997, -4.293200600000002 55.92127669999997))",-4.288200600000002,55.91627669999996,POINT (-4.288200600000002 55.91627669999996),2.2112681167374717
162,"POLYGON ((-4.293200600000002 55.91127669999997, -4.283200600000002 55.91127669999997, -4.283200600000002 55.90127669999998, -4.293200600000002 55.90127669999998, -4.293200600000002 55.91127669999997))",-4.288200600000002,55.90627669999997,POINT (-4.288200600000002 55.90627669999997),2.2106979188596925
163,"POLYGON ((-4.293200600000002 55.90127669999998, -4.283200600000002 55.90127669999998, -4.283200600000002 55.89127669999998, -4.293200600000002 55.89127669999998, -4.293200600000002 55.90127669999998))",-4.288200600000002,55.89627669999997,POINT (-4.288200600000002 55.89627669999997),2.2101280822766713
164,"POLYGON ((-4.293200600000002 55.89127669999998, -4.283200600000002 55.89127669999998, -4.283200600000002 55.88127669999998, -4.293200600000002 55.88127669999998, -4.293200600000002 55.89127669999998))",-4.288200600000002,55.886276699999975,POINT (-4.288200600000002 55.88627669999997),2.2095586066722026
165,"POLYGON ((-4.293200600000002 55.88127669999998, -4.283200600000002 55.88127669999998, -4.283200600000002 55.87127669999998, -4.293200600000002 55.87127669999998, -4.293200600000002 55.88127669999998))",-4.288200600000002,55.87627669999998,POINT (-4.288200600000002 55.87627669999998),2.208989491734226
166,"POLYGON ((-4.293200600000002 55.87127669999998, -4.283200600000002 55.87127669999998, -4.283200600000002 55.86127669999998, -4.293200600000002 55.86127669999998, -4.293200600000002 55.87127669999998))",-4.288200600000002,55.86627669999999,POINT (-4.288200600000002 55.86627669999999),2.2084207371465356
167,"POLYGON ((-4.293200600000002 55.86127669999998, -4.283200600000002 55.86127669999998, -4.283200600000002 55.85127669999999, -4.293200600000002 55.85127669999999, -4.293200600000002 55.86127669999998))",-4.288200600000002,55.85627669999998,POINT (-4.288200600000002 55.85627669999998),2.2078523426053644
168,"POLYGON ((-4.293200600000002 55.85127669999999, -4.283200600000002 55.85127669999999, -4.283200600000002 55.84127669999999, -4.293200600000002 55.84127669999999, -4.293200600000002 55.85127669999999))",-4.288200600000002,55.8462767,POINT (-4.288200600000002 55.8462767),2.207284307786213
169,"POLYGON ((-4.293200600000002 55.84127669999999, -4.283200600000002 55.84127669999999, -4.283200600000002 55.83127669999999, -4.293200600000002 55.83127669999999, -4.293200600000002 55.84127669999999))",-4.288200600000002,55.836276699999985,POINT (-4.288200600000002 55.83627669999998),2.206716632384277
170,"POLYGON ((-4.293200600000002 55.83127669999999, -4.283200600000002 55.83127669999999, -4.283200600000002 55.82127669999999, -4.293200600000002 55.82127669999999, -4.293200600000002 55.83127669999999))",-4.288200600000002,55.82627669999999,POINT (-4.288200600000002 55.82627669999999),2.2061493160833505
171,"POLYGON ((-4.293200600000002 55.82127669999999, -4.283200600000002 55.82127669999999, -4.283200600000002 55.81127669999999, -4.293200600000002 55.81127669999999, -4.293200600000002 55.82127669999999))",-4.288200600000002,55.816276699999996,POINT (-4.288200600000002 55.8162767),2.205582358577595
176,"POLYGON ((-4.283200600000002 55.93127669999997, -4.273200600000003 55.93127669999997, -4.273200600000003 55.92127669999997, -4.283200600000002 55.92127669999997, -4.283200600000002 55.93127669999997))",-4.278200600000003,55.926276699999974,POINT (-4.278200600000003 55.92627669999997),2.21183867622207
177,"POLYGON ((-4.283200600000002 55.92127669999997, -4.273200600000003 55.92127669999997, -4.273200600000003 55.91127669999997, -4.283200600000002 55.91127669999997, -4.283200600000002 55.92127669999997))",-4.278200600000003,55.91627669999996,POINT (-4.278200600000003 55.91627669999996),2.2112681167374717
178,"POLYGON ((-4.283200600000002 55.91127669999997, -4.273200600000003 55.91127669999997, -4.273200600000003 55.90127669999998, -4.283200600000002 55.90127669999998, -4.283200600000002 55.91127669999997))",-4.278200600000003,55.90627669999997,POINT (-4.278200600000003 55.90627669999997),2.2106979188596925
179,"POLYGON ((-4.283200600000002 55.90127669999998, -4.273200600000003 55.90127669999998, -4.273200600000003 55.89127669999998, -4.283200600000002 55.89127669999998, -4.283200600000002 55.90127669999998))",-4.278200600000003,55.89627669999997,POINT (-4.278200600000003 55.89627669999997),2.2101280822766713
180,"POLYGON ((-4.283200600000002 55.89127669999998, -4.273200600000003 55.89127669999998, -4.273200600000003 55.88127669999998, -4.283200600000002 55.88127669999998, -4.283200600000002 55.89127669999998))",-4.278200600000003,55.886276699999975,POINT (-4.278200600000003 55.88627669999997),2.2095586066722026
181,"POLYGON ((-4.283200600000002 55.88127669999998, -4.273200600000003 55.88127669999998, -4.273200600000003 55.87127669999998, -4.283200600000002 55.87127669999998, -4.283200600000002 55.88127669999998))",-4.278200600000003,55.87627669999998,POINT (-4.278200600000003 55.87627669999998),2.208989491734226
182,"POLYGON ((-4.283200600000002 55.87127669999998, -4.273200600000003 55.87127669999998, -4.273200600000003 55.86127669999998, -4.283200600000002 55.86127669999998, -4.283200600000002 55.87127669999998))",-4.278200600000003,55.86627669999999,POINT (-4.278200600000003 55.86627669999999),2.2084207371465356
183,"POLYGON ((-4.283200600000002 55.86127669999998, -4.273200600000003 55.86127669999998, -4.273200600000003 55.85127669999999, -4.283200600000002 55.85127669999999, -4.283200600000002 55.86127669999998))",-4.278200600000003,55.85627669999998,POINT (-4.278200600000003 55.85627669999998),2.2078523426053644
184,"POLYGON ((-4.283200600000002 55.85127669999999, -4.273200600000003 55.85127669999999, -4.273200600000003 55.84127669999999, -4.283200600000002 55.84127669999999, -4.283200600000002 55.85127669999999))",-4.278200600000003,55.8462767,POINT (-4.278200600000003 55.8462767),2.207284307786213
185,"POLYGON ((-4.283200600000002 55.84127669999999, -4.273200600000003 55.84127669999999, -4.273200600000003 55.83127669999999, -4.283200600000002 55.83127669999999, -4.283200600000002 55.84127669999999))",-4.278200600000003,55.836276699999985,POINT (-4.278200600000003 55.83627669999998),2.206716632384277
186,"POLYGON ((-4.283200600000002 55.83127669999999, -4.273200600000003 55.83127669999999, -4.273200600000003 55.82127669999999, -4.283200600000002 55.82127669999999, -4.283200600000002 55.83127669999999))",-4.278200600000003,55.82627669999999,POINT (-4.278200600000003 55.82627669999999),2.2061493160833505
187,"POLYGON ((-4.283200600000002 55.82127669999999, -4.273200600000003 55.82127669999999, -4.273200600000003 55.81127669999999, -4.283200600000002 55.81127669999999, -4.283200600000002 55.82127669999999))",-4.278200600000003,55.816276699999996,POINT (-4.278200600000003 55.8162767),2.205582358577595
193,"POLYGON ((-4.273200600000003 55.92127669999997, -4.263200600000003 55.92127669999997, -4.263200600000003 55.91127669999997, -4.273200600000003 55.91127669999997, -4.273200600000003 55.92127669999997))",-4.268200600000003,55.91627669999996,POINT (-4.268200600000003 55.91627669999996),2.2112681167374717
194,"POLYGON ((-4.273200600000003 55.91127669999997, -4.263200600000003 55.91127669999997, -4.263200600000003 55.90127669999998, -4.273200600000003 55.90127669999998, -4.273200600000003 55.91127669999997))",-4.268200600000003,55.90627669999997,POINT (-4.268200600000003 55.90627669999997),2.2106979188596925
195,"POLYGON ((-4.273200600000003 55.90127669999998, -4.263200600000003 55.90127669999998, -4.263200600000003 55.89127669999998, -4.273200600000003 55.89127669999998, -4.273200600000003 55.90127669999998))",-4.268200600000003,55.89627669999997,POINT (-4.268200600000003 55.89627669999997),2.2101280822766713
196,"POLYGON ((-4.273200600000003 55.89127669999998, -4.263200600000003 55.89127669999998, -4.263200600000003 55.88127669999998, -4.273200600000003 55.88127669999998, -4.273200600000003 55.89127669999998))",-4.268200600000003,55.886276699999975,POINT (-4.268200600000003 55.88627669999997),2.2095586066722026
197,"POLYGON ((-4.273200600000003 55.88127669999998, -4.263200600000003 55.88127669999998, -4.263200600000003 55.87127669999998, -4.273200600000003 55.87127669999998, -4.273200600000003 55.88127669999998))",-4.268200600000003,55.87627669999998,POINT (-4.268200600000003 55.87627669999998),2.208989491734226
198,"POLYGON ((-4.273200600000003 55.87127669999998, -4.263200600000003 55.87127669999998, -4.263200600000003 55.86127669999998, -4.273200600000003 55.86127669999998, -4.273200600000003 55.87127669999998))",-4.268200600000003,55.86627669999999,POINT (-4.268200600000003 55.86627669999999),2.2084207371465356
199,"POLYGON ((-4.273200600000003 55.86127669999998, -4.263200600000003 55.86127669999998, -4.263200600000003 55.85127669999999, -4.273200600000003 55.85127669999999, -4.273200600000003 55.86127669999998))",-4.268200600000003,55.85627669999998,POINT (-4.268200600000003 55.85627669999998),2.2078523426053644
200,"POLYGON ((-4.273200600000003 55.85127669999999, -4.263200600000003 55.85127669999999, -4.263200600000003 55.84127669999999, -4.273200600000003 55.84127669999999, -4.273200600000003 55.85127669999999))",-4.268200600000003,55.8462767,POINT (-4.268200600000003 55.8462767),2.207284307786213
201,"POLYGON ((-4.273200600000003 55.84127669999999, -4.263200600000003 55.84127669999999, -4.263200600000003 55.83127669999999, -4.273200600000003 55.83127669999999, -4.273200600000003 55.84127669999999))",-4.268200600000003,55.836276699999985,POINT (-4.268200600000003 55.83627669999998),2.206716632384277
202,"POLYGON ((-4.273200600000003 55.83127669999999, -4.263200600000003 55.83127669999999, -4.263200600000003 55.82127669999999, -4.273200600000003 55.82127669999999, -4.273200600000003 55.83127669999999))",-4.268200600000003,55.82627669999999,POINT (-4.268200600000003 55.82627669999999),2.2061493160833505
203,"POLYGON ((-4.273200600000003 55.82127669999999, -4.263200600000003 55.82127669999999, -4.263200600000003 55.81127669999999, -4.273200600000003 55.81127669999999, -4.273200600000003 55.82127669999999))",-4.268200600000003,55.816276699999996,POINT (-4.268200600000003 55.8162767),2.205582358577595
210,"POLYGON ((-4.263200600000003 55.91127669999997, -4.253200600000003 55.91127669999997, -4.253200600000003 55.90127669999998, -4.263200600000003 55.90127669999998, -4.263200600000003 55.91127669999997))",-4.258200600000003,55.90627669999997,POINT (-4.258200600000003 55.90627669999997),2.2106979188596925
211,"POLYGON ((-4.263200600000003 55.90127669999998, -4.253200600000003 55.90127669999998, -4.253200600000003 55.89127669999998, -4.263200600000003 55.89127669999998, -4.263200600000003 55.90127669999998))",-4.258200600000003,55.89627669999997,POINT (-4.258200600000003 55.89627669999997),2.2101280822766713
212,"POLYGON ((-4.263200600000003 55.89127669999998, -4.253200600000003 55.89127669999998, -4.253200600000003 55.88127669999998, -4.263200600000003 55.88127669999998, -4.263200600000003 55.89127669999998))",-4.258200600000003,55.886276699999975,POINT (-4.258200600000003 55.88627669999997),2.2095586066722026
213,"POLYGON ((-4.263200600000003 55.88127669999998, -4.253200600000003 55.88127669999998, -4.253200600000003 55.87127669999998, -4.263200600000003 55.87127669999998, -4.263200600000003 55.88127669999998))",-4.258200600000003,55.87627669999998,POINT (-4.258200600000003 55.87627669999998),2.208989491734226
214,"POLYGON ((-4.263200600000003 55.87127669999998, -4.253200600000003 55.87127669999998, -4.253200600000003 55.86127669999998, -4.263200600000003 55.86127669999998, -4.263200600000003 55.87127669999998))",-4.258200600000003,55.86627669999999,POINT (-4.258200600000003 55.86627669999999),2.2084207371465356
215,"POLYGON ((-4.263200600000003 55.86127669999998, -4.253200600000003 55.86127669999998, -4.253200600000003 55.85127669999999, -4.263200600000003 55.85127669999999, -4.263200600000003 55.86127669999998))",-4.258200600000003,55.85627669999998,POINT (-4.258200600000003 55.85627669999998),2.2078523426053644
216,"POLYGON ((-4.263200600000003 55.85127669999999, -4.253200600000003 55.85127669999999, -4.253200600000003 55.84127669999999, -4.263200600000003 55.84127669999999, -4.263200600000003 55.85127669999999))",-4.258200600000003,55.8462767,POINT (-4.258200600000003 55.8462767),2.207284307786213
217,"POLYGON ((-4.263200600000003 55.84127669999999, -4.253200600000003 55.84127669999999, -4.253200600000003 55.83127669999999, -4.263200600000003 55.83127669999999, -4.263200600000003 55.84127669999999))",-4.258200600000003,55.836276699999985,POINT (-4.258200600000003 55.83627669999998),2.206716632384277
218,"POLYGON ((-4.263200600000003 55.83127669999999, -4.253200600000003 55.83127669999999, -4.253200600000003 55.82127669999999, -4.263200600000003 55.82127669999999, -4.263200600000003 55.83127669999999))",-4.258200600000003,55.82627669999999,POINT (-4.258200600000003 55.82627669999999),2.2061493160833505
219,"POLYGON ((-4.263200600000003 55.82127669999999, -4.253200600000003 55.82127669999999, -4.253200600000003 55.81127669999999, -4.263200600000003 55.81127669999999, -4.263200600000003 55.82127669999999))",-4.258200600000003,55.816276699999996,POINT (-4.258200600000003 55.8162767),2.205582358577595
220,"POLYGON ((-4.263200600000003 55.81127669999999, -4.253200600000003 55.81127669999999, -4.253200600000003 55.8012767, -4.263200600000003 55.8012767, -4.263200600000003 55.81127669999999))",-4.258200600000003,55.80627669999999,POINT (-4.258200600000003 55.80627669999999),2.205015759550802
221,"POLYGON ((-4.263200600000003 55.8012767, -4.253200600000003 55.8012767, -4.253200600000003 55.7912767, -4.263200600000003 55.7912767, -4.263200600000003 55.8012767))",-4.258200600000003,55.79627670000001,POINT (-4.258200600000003 55.79627670000001),2.204449518689877
227,"POLYGON ((-4.253200600000003 55.90127669999998, -4.243200600000003 55.90127669999998, -4.243200600000003 55.89127669999998, -4.253200600000003 55.89127669999998, -4.253200600000003 55.90127669999998))",-4.248200600000003,55.89627669999997,POINT (-4.248200600000003 55.89627669999997),2.210128082276787
228,"POLYGON ((-4.253200600000003 55.89127669999998, -4.243200600000003 55.89127669999998, -4.243200600000003 55.88127669999998, -4.253200600000003 55.88127669999998, -4.253200600000003 55.89127669999998))",-4.248200600000003,55.886276699999975,POINT (-4.248200600000003 55.88627669999997),2.209558606672318
229,"POLYGON ((-4.253200600000003 55.88127669999998, -4.243200600000003 55.88127669999998, -4.243200600000003 55.87127669999998, -4.253200600000003 55.87127669999998, -4.253200600000003 55.88127669999998))",-4.248200600000003,55.87627669999998,POINT (-4.248200600000003 55.87627669999998),2.2089894917343416
230,"POLYGON ((-4.253200600000003 55.87127669999998, -4.243200600000003 55.87127669999998, -4.243200600000003 55.86127669999998, -4.253200600000003 55.86127669999998, -4.253200600000003 55.87127669999998))",-4.248200600000003,55.86627669999999,POINT (-4.248200600000003 55.86627669999999),2.208420737146651
231,"POLYGON ((-4.253200600000003 55.86127669999998, -4.243200600000003 55.86127669999998, -4.243200600000003 55.85127669999999, -4.253200600000003 55.85127669999999, -4.253200600000003 55.86127669999998))",-4.248200600000003,55.85627669999998,POINT (-4.248200600000003 55.85627669999998),2.20785234260548
232,"POLYGON ((-4.253200600000003 55.85127669999999, -4.243200600000003 55.85127669999999, -4.243200600000003 55.84127669999999, -4.253200600000003 55.84127669999999, -4.253200600000003 55.85127669999999))",-4.248200600000003,55.8462767,POINT (-4.248200600000003 55.8462767),2.207284307786328
233,"POLYGON ((-4.253200600000003 55.84127669999999, -4.243200600000003 55.84127669999999, -4.243200600000003 55.83127669999999, -4.253200600000003 55.83127669999999, -4.253200600000003 55.84127669999999))",-4.248200600000003,55.836276699999985,POINT (-4.248200600000003 55.83627669999998),2.2067166323843925
234,"POLYGON ((-4.253200600000003 55.83127669999999, -4.243200600000003 55.83127669999999, -4.243200600000003 55.82127669999999, -4.253200600000003 55.82127669999999, -4.253200600000003 55.83127669999999))",-4.248200600000003,55.82627669999999,POINT (-4.248200600000003 55.82627669999999),2.206149316083466
235,"POLYGON ((-4.253200600000003 55.82127669999999, -4.243200600000003 55.82127669999999, -4.243200600000003 55.81127669999999, -4.253200600000003 55.81127669999999, -4.253200600000003 55.82127669999999))",-4.248200600000003,55.816276699999996,POINT (-4.248200600000003 55.8162767),2.20558235857771
236,"POLYGON ((-4.253200600000003 55.81127669999999, -4.243200600000003 55.81127669999999, -4.243200600000003 55.8012767, -4.253200600000003 55.8012767, -4.253200600000003 55.81127669999999))",-4.248200600000003,55.80627669999999,POINT (-4.248200600000003 55.80627669999999),2.205015759550918
237,"POLYGON ((-4.253200600000003 55.8012767, -4.243200600000003 55.8012767, -4.243200600000003 55.7912767, -4.253200600000003 55.7912767, -4.253200600000003 55.8012767))",-4.248200600000003,55.79627670000001,POINT (-4.248200600000003 55.79627670000001),2.204449518689992
238,"POLYGON ((-4.253200600000003 55.7912767, -4.243200600000003 55.7912767, -4.243200600000003 55.7812767, -4.253200600000003 55.7812767, -4.253200600000003 55.7912767))",-4.248200600000003,55.7862767,POINT (-4.248200600000003 55.7862767),2.203883635699462
243,"POLYGON ((-4.243200600000003 55.90127669999998, -4.233200600000004 55.90127669999998, -4.233200600000004 55.89127669999998, -4.243200600000003 55.89127669999998, -4.243200600000003 55.90127669999998))",-4.238200600000003,55.89627669999997,POINT (-4.238200600000003 55.89627669999997),2.2101280822766713
244,"POLYGON ((-4.243200600000003 55.89127669999998, -4.233200600000004 55.89127669999998, -4.233200600000004 55.88127669999998, -4.243200600000003 55.88127669999998, -4.243200600000003 55.89127669999998))",-4.238200600000003,55.886276699999975,POINT (-4.238200600000003 55.88627669999997),2.2095586066722026
245,"POLYGON ((-4.243200600000003 55.88127669999998, -4.233200600000004 55.88127669999998, -4.233200600000004 55.87127669999998, -4.243200600000003 55.87127669999998, -4.243200600000003 55.88127669999998))",-4.238200600000003,55.87627669999998,POINT (-4.238200600000003 55.87627669999998),2.208989491734226
246,"POLYGON ((-4.243200600000003 55.87127669999998, -4.233200600000004 55.87127669999998, -4.233200600000004 55.86127669999998, -4.243200600000003 55.86127669999998, -4.243200600000003 55.87127669999998))",-4.238200600000003,55.86627669999999,POINT (-4.238200600000003 55.86627669999999),2.2084207371465356
247,"POLYGON ((-4.243200600000003 55.86127669999998, -4.233200600000004 55.86127669999998, -4.233200600000004 55.85127669999999, -4.243200600000003 55.85127669999999, -4.243200600000003 55.86127669999998))",-4.238200600000003,55.85627669999998,POINT (-4.238200600000003 55.85627669999998),2.2078523426053644
248,"POLYGON ((-4.243200600000003 55.85127669999999, -4.233200600000004 55.85127669999999, -4.233200600000004 55.84127669999999, -4.243200600000003 55.84127669999999, -4.243200600000003 55.85127669999999))",-4.238200600000003,55.8462767,POINT (-4.238200600000003 55.8462767),2.207284307786213
249,"POLYGON ((-4.243200600000003 55.84127669999999, -4.233200600000004 55.84127669999999, -4.233200600000004 55.83127669999999, -4.243200600000003 55.83127669999999, -4.243200600000003 55.84127669999999))",-4.238200600000003,55.836276699999985,POINT (-4.238200600000003 55.83627669999998),2.206716632384277
250,"POLYGON ((-4.243200600000003 55.83127669999999, -4.233200600000004 55.83127669999999, -4.233200600000004 55.82127669999999, -4.243200600000003 55.82127669999999, -4.243200600000003 55.83127669999999))",-4.238200600000003,55.82627669999999,POINT (-4.238200600000003 55.82627669999999),2.2061493160833505
251,"POLYGON ((-4.243200600000003 55.82127669999999, -4.233200600000004 55.82127669999999, -4.233200600000004 55.81127669999999, -4.243200600000003 55.81127669999999, -4.243200600000003 55.82127669999999))",-4.238200600000003,55.816276699999996,POINT (-4.238200600000003 55.8162767),2.205582358577595
252,"POLYGON ((-4.243200600000003 55.81127669999999, -4.233200600000004 55.81127669999999, -4.233200600000004 55.8012767, -4.243200600000003 55.8012767, -4.243200600000003 55.81127669999999))",-4.238200600000003,55.80627669999999,POINT (-4.238200600000003 55.80627669999999),2.205015759550802
253,"POLYGON ((-4.243200600000003 55.8012767, -4.233200600000004 55.8012767, -4.233200600000004 55.7912767, -4.243200600000003 55.7912767, -4.243200600000003 55.8012767))",-4.238200600000003,55.79627670000001,POINT (-4.238200600000003 55.79627670000001),2.204449518689877
254,"POLYGON ((-4.243200600000003 55.7912767, -4.233200600000004 55.7912767, -4.233200600000004 55.7812767, -4.243200600000003 55.7812767, -4.243200600000003 55.7912767))",-4.238200600000003,55.7862767,POINT (-4.238200600000003 55.7862767),2.2038836356993468
259,"POLYGON ((-4.233200600000004 55.90127669999998, -4.223200600000004 55.90127669999998, -4.223200600000004 55.89127669999998, -4.233200600000004 55.89127669999998, -4.233200600000004 55.90127669999998))",-4.228200600000004,55.89627669999997,POINT (-4.228200600000004 55.89627669999997),2.2101280822766713
260,"POLYGON ((-4.233200600000004 55.89127669999998, -4.223200600000004 55.89127669999998, -4.223200600000004 55.88127669999998, -4.233200600000004 55.88127669999998, -4.233200600000004 55.89127669999998))",-4.228200600000004,55.886276699999975,POINT (-4.228200600000004 55.88627669999997),2.2095586066722026
261,"POLYGON ((-4.233200600000004 55.88127669999998, -4.223200600000004 55.88127669999998, -4.223200600000004 55.87127669999998, -4.233200600000004 55.87127669999998, -4.233200600000004 55.88127669999998))",-4.228200600000004,55.87627669999998,POINT (-4.228200600000004 55.87627669999998),2.208989491734226
262,"POLYGON ((-4.233200600000004 55.87127669999998, -4.223200600000004 55.87127669999998, -4.223200600000004 55.86127669999998, -4.233200600000004 55.86127669999998, -4.233200600000004 55.87127669999998))",-4.228200600000004,55.86627669999999,POINT (-4.228200600000004 55.86627669999999),2.2084207371465356
263,"POLYGON ((-4.233200600000004 55.86127669999998, -4.223200600000004 55.86127669999998, -4.223200600000004 55.85127669999999, -4.233200600000004 55.85127669999999, -4.233200600000004 55.86127669999998))",-4.228200600000004,55.85627669999998,POINT (-4.228200600000004 55.85627669999998),2.2078523426053644
264,"POLYGON ((-4.233200600000004 55.85127669999999, -4.223200600000004 55.85127669999999, -4.223200600000004 55.84127669999999, -4.233200600000004 55.84127669999999, -4.233200600000004 55.85127669999999))",-4.228200600000004,55.8462767,POINT (-4.228200600000004 55.8462767),2.207284307786213
267,"POLYGON ((-4.233200600000004 55.82127669999999, -4.223200600000004 55.82127669999999, -4.223200600000004 55.81127669999999, -4.233200600000004 55.81127669999999, -4.233200600000004 55.82127669999999))",-4.228200600000004,55.816276699999996,POINT (-4.228200600000004 55.8162767),2.205582358577595
